Stock,Price,Volume,Value
AMZN,2314.9316017769675,51179,118475884.44734342
META,2746.3814708413606,95007,260925464.40022516
MSFT,2172.7693191327967,14361,31203140.192066092
MSFT,987.3195424797204,35894,35438847.65776709
AMZN,2184.850478664704,48203,105316347.62307473
MSFT,2349.777923571444,88277,207431345.75911635
AMZN,1347.0717931897552,17396,23433660.91432898
AAPL,1821.2503887931512,34609,63031654.705742165
AMZN,118.69352838839728,58951,6997102.192024408
MSFT,878.223843612061,23230,20401139.887108177
META,2588.4613442058,43339,112181326.19653516
TSLA,2177.792974182915,66571,144977856.08433083
TSLA,2578.457330175427,17320,44658880.9586384
AMZN,2704.973489208982,64660,174903585.81225276
META,1648.578438782978,23877,39363107.382821165
TSLA,2524.3849207522167,94228,237867742.31263986
META,368.8909315541638,13048,4813288.874918729
TSLA,1194.3708252389154,69034,82452195.54954328
MSFT,2303.124884399726,80777,186039518.78715667
AAPL,312.13353877430706,33815,10554795.613653192
AAPL,2315.28711921948,63946,148053350.12560886
MSFT,2889.840902186406,54405,157221794.2834514
META,1120.4313425572582,43235,48441849.09546306
AAPL,2626.8495753365173,12449,32701650.363364305
AMZN,1501.9983134258114,37721,56656878.38073503
AAPL,455.1762590262623,87702,39919868.26912126
TSLA,352.2797792168466,11704,4123082.5359539725
MSFT,1257.9625109883643,73850,92900531.4364907
GOOGL,1905.7612245392147,6671,12713333.128901102
TSLA,2599.1620471629085,48350,125669484.98032662
TSLA,1408.7829620740365,69780,98304875.09352627
AMZN,1476.9615982358036,85410,126147290.10531999
GOOGL,2700.4727326273705,75145,202927023.49328375
AMZN,447.05190702569934,33556,15001273.792154366
MSFT,2893.628363280909,78459,227031187.75465685
GOOGL,2358.7093513164355,89700,211576228.81308427
META,840.5718304323167,76342,64170934.67886392
MSFT,1693.785939193015,41366,70065149.16065827
AAPL,431.214860994112,26425,11394852.70176941
TSLA,2678.214729106812,87997,235674861.51721212
AAPL,2866.6228172195856,86581,248195070.13768893
MSFT,1407.7530225402984,14212,20006985.95634272
AMZN,2021.1963781929296,16298,32941458.571788367
META,142.8140368442941,35419,5058330.370988052
TSLA,1975.40826202084,55831,110289018.67688552
TSLA,1642.6062899836224,63386,104118242.2969019
GOOGL,1222.092882440464,31526,38527700.21181807
META,2048.640907640358,57353,117495701.97589745
AAPL,1308.0485513451415,46770,61177430.74641227
META,1213.5102812757066,75490,91607891.1335031
MSFT,1793.6566626280553,50768,91060361.4483011
MSFT,2654.260087229944,99533,264186469.26225802
MSFT,403.7123940089139,51393,20747991.065300114
MSFT,2244.616303982457,35412,79486352.55662677
AMZN,454.2063488433728,80851,36723037.510335535
META,1122.0957156673612,26513,29750123.70948875
MSFT,2516.002619870923,69129,173928745.10905704
AMZN,2053.755654508529,41448,85124064.36806951
META,1064.583934536523,8429,8973377.984208353
AMZN,2332.1865507247967,6694,15611656.77055179
GOOGL,114.6798155648582,12435,1426043.5065490117
GOOGL,2661.5986832701465,14082,37480632.657810204
AAPL,1384.756436430938,29479,40821234.989547625
MSFT,2966.45324336088,50705,150414011.70461342
AMZN,1863.9780126104472,36611,68242099.01968108
GOOGL,744.342164847307,26102,19428819.18684441
MSFT,2692.986262049999,92631,249454010.43995345
GOOGL,1736.4991244093476,14936,25936350.922178015
GOOGL,375.2639661686172,70890,26602462.56169327
AAPL,1251.1708299383968,83963,105052056.39411761
AMZN,2849.026710871538,14452,41174134.02551547
AMZN,580.7545206928698,70919,41186529.853017636
META,601.5660051543296,22030,13252499.09354988
META,1947.560230504089,6686,13021387.70115034
GOOGL,1686.516241336653,28393,47885255.64027159
MSFT,212.9716836472235,22114,4709655.8121747
META,558.372323966106,96009,53608768.45166187
AMZN,2771.0281313990017,61991,171778804.89355552
META,228.88409346434293,20943,4793519.569423734
AAPL,1537.358408027037,37688,57939963.681722976
AMZN,2538.3187623398367,25570,64904810.75302962
AAPL,2255.495051924038,99092,223501515.68525675
MSFT,702.5379334822228,44122,30997378.701102633
META,669.6575002751475,39924,26735406.04098499
GOOGL,2431.8865334420448,22614,54994682.0672584
MSFT,941.7020684341244,99030,93256755.83703133
META,907.0522406565782,22196,20132931.53361341
META,2552.1898708799754,80461,205351749.2008737
MSFT,799.5528388132906,68699,54928480.47363425
AAPL,894.5793466173053,75893,67892310.35282715
MSFT,2085.3293154786907,36446,76001912.23193637
GOOGL,1738.007554489825,22319,38790590.6086584
AMZN,637.7775742396334,7892,5033340.615899187
AAPL,536.3550808933176,4006,2148638.45405863
META,1469.9792255497248,93374,137257840.20648
AAPL,1919.5213970050345,79059,151755442.12582102
MSFT,1580.75877046387,71100,112391948.57998115
MSFT,974.576410799605,98085,95591327.25327925
META,125.97190061115704,22502,2834619.7075522556
MSFT,2088.697620310382,66202,138275959.8597879
TSLA,2509.837023894516,9607,24112004.288554613
GOOGL,2108.950957935327,71994,151831815.26559594
MSFT,2444.196235582019,23759,58071658.361193195
TSLA,129.5851339278613,76195,9873739.279633392
AAPL,451.5369070593042,6002,2710124.516169944
GOOGL,2654.4360301162733,74674,198217356.11290258
TSLA,1828.8333933292083,96462,176412926.7873221
AAPL,557.7105535180846,83012,46296668.46864323
AMZN,1124.710188118631,95113,106974560.12252736
AMZN,1114.2362024883323,33351,37160891.589188375
GOOGL,2587.1653598748085,97848,253148956.13303027
TSLA,220.702581132532,81233,17928332.773138974
TSLA,1954.1737328746635,20729,40508067.3087589
AAPL,192.58965104673672,55608,10709525.315406935
AMZN,284.69173431293245,68802,19587360.70419838
AMZN,1841.8955330250208,6965,12828802.38751927
MSFT,2612.941305627244,39851,104128323.97055131
META,2413.4903686165603,39342,94951538.08211271
META,2494.1237044432373,25721,64151355.801984504
META,735.572451197578,93424,68720120.68068253
TSLA,592.5040388855346,43716,25901906.56392003
META,2117.8064272495885,4354,9220929.18424471
GOOGL,1765.5972632490718,89155,157411824.004971
AMZN,755.023829583889,26762,20205947.72732404
GOOGL,108.29316480121416,87303,9454318.166640399
META,320.8446225669281,81062,26008306.794520322
GOOGL,2867.9654047596578,18758,53797295.06248166
MSFT,1228.2588165750403,69009,84760912.67302696
AMZN,1741.8583113649931,79047,137688673.9384686
GOOGL,2307.6960330402608,9548,22033881.72346841
AMZN,839.7851720730006,84027,70564628.65377802
MSFT,2895.559078899904,10191,29508642.57306892
META,2249.3317689425926,67099,150927912.36427903
AAPL,2156.442827504741,7942,17126468.936042655
AAPL,2341.823020050389,91135,213422040.9322922
AAPL,232.18431534395089,92779,21541828.59329642
GOOGL,404.0709363336236,29731,12013433.008134963
GOOGL,2049.205715511046,42569,87232638.10358971
GOOGL,433.7650749028304,97261,42188424.95012419
AMZN,2159.411566828453,66707,144047867.38842562
TSLA,418.0124184571148,58370,24399384.86534179
AMZN,612.7134812167506,84955,52053073.796769045
AAPL,1488.1322415543273,80218,119374992.15300502
TSLA,1517.0625497484668,4117,6245746.517314438
MSFT,897.2299200456766,77437,69478793.31857707
TSLA,1211.2086172470267,91298,110580924.33741905
MSFT,1717.1265831007586,47319,81252712.7857448
GOOGL,1017.6081133823088,89003,90570174.91536564
AAPL,1098.3232748291323,70585,77525148.3538143
GOOGL,1619.7055936522138,66968,108468444.19570145
AMZN,2441.3257991616506,84426,206111371.9200215
META,2024.671794112062,60982,123468535.34854175
GOOGL,579.9256372572877,44052,25546884.172458038
GOOGL,707.8095023407552,13092,9266642.004645167
TSLA,411.4884707643725,91591,37688640.52577964
MSFT,2353.2179183071357,40973,96418397.76679827
AAPL,2415.003224738296,13889,33541979.788390193
GOOGL,1944.4281402500012,95942,186552324.63186562
GOOGL,1246.9035189973497,68902,85914146.26595539
MSFT,2460.9445337410666,13946,34320332.467552915
AMZN,1952.116752048797,28200,55049692.40777607
AMZN,1031.3358700601575,26515,27345870.594645076
TSLA,1144.591628053275,4158,4759211.989445517
MSFT,449.4637957754397,37467,16840060.0363184
GOOGL,760.1500057106667,41423,31487693.68655295
AMZN,2113.4087708411653,47545,100482020.0096432
AMZN,580.1410491304175,86426,50139270.312145464
AAPL,775.7450562826392,7859,6096580.3973252615
AAPL,685.9513036931542,8425,5779139.733614824
META,741.9195810299271,21106,15658954.677217642
TSLA,2371.021849111287,5424,12860422.50957962
AMZN,1292.438924069813,21655,27987764.900731802
AMZN,1115.8557956256095,17865,19934763.788851514
MSFT,2775.9770953174216,29723,82510367.20411973
AAPL,908.9366641167188,77067,70049021.89348316
AAPL,220.4524311537256,89525,19736003.899037283
AMZN,2166.7408685816654,50223,108820226.64277698
TSLA,1330.534210729557,71898,95662748.68303367
AMZN,1360.5864374288676,73106,99467032.0946748
GOOGL,1329.0997664637753,10774,14319720.883880714
AAPL,1417.6374836819334,60039,85113536.8827796
AAPL,2521.049355178646,3474,8758125.459890615
MSFT,1604.8052589609642,11366,18240216.573350318
TSLA,1005.967071807297,95676,96246905.56223494
MSFT,366.9594209302001,12225,4486078.920871696
AAPL,1754.3926300234723,69724,122323271.73575658
META,290.8979831011624,35528,10335023.543618098
TSLA,1627.5507583506792,75752,123290225.04658066
AMZN,340.11734752549546,38501,13094857.9970791
AMZN,1836.7375141373636,75945,139491030.51116207
META,1289.9646261382102,95638,123369636.91460614
TSLA,137.04723747933565,14180,1943329.8274569795
GOOGL,1585.4292462208111,97707,154907535.3604968
AMZN,1336.9182282722095,71210,95201947.03526405
MSFT,712.1345493449563,37043,26379600.11138522
AMZN,1695.7124604793664,92896,157524904.72869122
AMZN,448.6575510957942,79570,35699681.34069234
GOOGL,815.8813280937123,96093,78400484.4605091
AMZN,2781.5580319863,45286,125965637.0365316
MSFT,139.35733937926543,35483,4944816.473194475
MSFT,324.89234758561827,55500,18031525.291001815
META,1680.7269866206798,39648,66637463.565536715
MSFT,2589.8364983885763,47429,122833355.28207178
META,1812.8700118072504,8638,15659571.16199103
AAPL,716.8617416247324,12630,9053963.79672037
AMZN,1729.0101339649966,48460,83787831.09194374
AMZN,2277.711376068948,55669,126797914.59438227
TSLA,1759.3332477571746,50681,89164768.32958136
GOOGL,1505.092423888225,21790,32795963.916524425
AAPL,1038.9939514025068,99541,103422496.91655692
META,1948.418159019966,14000,27277854.226279523
AMZN,1108.159503575141,93815,103961983.82790184
MSFT,322.45026716878976,31536,10168791.625434954
AAPL,2158.650266470496,82474,178032522.07688767
AAPL,727.6372251080037,18359,13358691.815757839
META,210.08058359935197,38674,8124656.490121338
MSFT,1881.664377670197,41307,77725910.44842282
TSLA,1616.9300798731208,61622,99638465.38194145
META,2925.468516874701,5107,14940367.715679098
AMZN,392.7006727647545,66072,25946518.850912858
GOOGL,1344.1369682641916,86624,116434520.73891734
TSLA,1547.3899603287196,66774,103325417.21098992
GOOGL,668.6904892312228,81298,54363199.39351995
META,2161.534721587369,7747,16745409.488137348
GOOGL,1041.1898809074332,7381,7685022.510977765
AMZN,2747.4250920960176,80364,220794070.10120437
AAPL,343.0857949141782,17169,5890440.012881526
MSFT,806.4984767706152,86840,70036327.72276022
GOOGL,715.3553161928124,33074,23659661.72776108
TSLA,413.6610404851102,40292,16667230.643226061
AMZN,593.9714099040343,50228,29833995.976659834
AMZN,1389.606354184631,66868,92920197.6916179
META,2408.4641882718483,53792,129556105.61551927
TSLA,1398.8450312339935,50544,70703223.25869097
GOOGL,2449.819818527388,74048,181404257.92231604
GOOGL,2476.373585603518,26527,65690762.105304524
GOOGL,778.2455257230065,58786,45749941.47515266
TSLA,2760.094136262647,68165,188141816.79834336
GOOGL,1290.257016567722,70164,90529593.31045765
TSLA,2491.068460990597,11100,27650859.916995626
AMZN,2444.568165860594,5710,13958484.227063991
TSLA,2560.570331736751,98852,253117498.43284133
MSFT,242.20288499311047,11034,2672466.633013981
AAPL,2544.0859327985404,20286,51609327.23275119
AAPL,1428.3343799942336,70980,101383174.2919907
MSFT,1363.3833509107849,45635,62217999.218813665
TSLA,2253.8644223121805,74296,167453111.12010577
META,2188.3560482280814,36585,80061006.02442436
AAPL,1876.052634430528,43264,81165541.17600237
MSFT,1811.6921045272552,85021,154031874.41901177
META,989.7646897374732,1536,1520278.5634367587
GOOGL,2284.480783145193,1963,4484435.777314014
MSFT,2116.338997654685,97311,205943064.20077506
AAPL,833.4076860311956,28563,23804623.73610904
TSLA,2085.7488355097994,55239,115214679.92472582
TSLA,2041.1804627612275,85127,173759569.253475
TSLA,550.5013650487957,35982,19808140.117185768
AAPL,2284.0353456474204,59194,135201188.2502534
GOOGL,2177.100738498584,3509,7639446.491391532
TSLA,2391.892822767198,23878,57113616.822035156
META,2347.968594566912,83697,196517927.45946684
AMZN,681.5540941422712,48197,32848862.675375044
GOOGL,1752.729077611068,36610,64167411.5313412
META,1079.2439652155008,45018,48585404.82607141
MSFT,2237.79834688734,4555,10193171.470071834
AMZN,1264.9909814545156,78091,98784410.73276457
GOOGL,1324.692347153108,50823,67324839.1593624
AAPL,2036.319428547828,53940,109839069.97586985
AMZN,2680.98587407758,96505,258728541.77785686
GOOGL,466.5010747124371,32688,15248987.130200144
GOOGL,355.36311014079746,11972,4254407.154605627
META,2981.543559137859,72516,216209612.73444098
GOOGL,1495.7874186263552,28688,42911149.46555288
GOOGL,1468.392751950198,91292,134052511.11103748
TSLA,2549.8505756259924,91111,232319435.79585978
AMZN,2943.724202708663,1994,5869786.060201074
META,888.601052016988,62887,55881454.358192325
GOOGL,1080.2882224882296,51836,55997820.30089987
MSFT,2095.4983244235723,87226,182781936.8461705
GOOGL,2585.3398338067213,23447,60618463.0832662
META,877.6466618436136,34920,30647421.431578986
TSLA,139.1708855728172,11351,1579728.7221370481
AMZN,2332.8719092655347,17339,40449666.0347551
AMZN,1552.3356997205708,79988,124168227.94924901
GOOGL,510.4809159372165,42877,21887890.23264003
GOOGL,595.3398943025732,89085,53035854.48394473
MSFT,1579.2531912391369,55834,88176022.67964597
AMZN,410.3855730085865,38754,15904082.496374762
AMZN,2376.795550568212,91482,217434010.5570812
AMZN,1371.630710838367,74920,102762572.85601045
AAPL,1262.983397460603,97645,123324013.84504059
AMZN,363.5304653622322,46757,16997593.96894189
AMZN,1042.583831619184,34884,36369494.38220361
MSFT,1668.8322015161525,28449,47476607.300933026
META,657.0238723297549,89912,59074330.40891293
MSFT,898.0467054394801,33925,30466234.482034363
META,891.3551638565367,85578,76280392.2125147
TSLA,1915.629982486118,33961,65056709.83521105
MSFT,579.5639259275476,22776,13200147.976925826
AMZN,961.4085619899583,31636,30415121.267114323
AMZN,2522.271891527375,87236,220032910.72928208
AMZN,612.9960261825602,49002,30038031.27499781
MSFT,913.0821736196764,10344,9444922.003921932
GOOGL,2594.50647861614,68731,178323024.78176594
META,802.9154514932133,34514,27711823.89283676
AAPL,1476.396079426392,30975,45731368.56023249
TSLA,907.0249831696972,49745,45119957.78777659
GOOGL,1114.1052070308244,73850,82276669.53922638
AAPL,2678.707637858377,13676,36634005.65535116
MSFT,1653.1742561899143,83691,138355806.6747901
META,2071.056229687316,96108,199045072.12278855
TSLA,2891.319991102177,11349,32813590.579018608
TSLA,2447.5785851485025,63810,156179989.51832595
MSFT,564.5987889459443,19767,11160424.26109448
META,345.3419290551153,82798,28593621.041905437
GOOGL,2074.2102846024804,62172,128957801.81430541
AAPL,2110.996421599229,68162,143889738.08904666
AMZN,2685.068707040581,52713,141538026.75423014
META,2585.243971450057,95278,246316875.11181852
AMZN,1301.7645054681,9365,12191024.593708755
META,227.14253392910237,69181,15713947.63974923
AAPL,2887.997823106204,28333,81825642.32206808
AMZN,451.0408701212706,52213,23550196.951641902
GOOGL,2560.328104318038,18383,47066511.541678496
META,1667.4349908983747,8294,13829705.81451112
MSFT,533.6524134541309,81662,43579123.38749123
META,2357.5112120549493,73269,172732488.99605408
AMZN,2009.54627522815,77852,156447196.61906195
MSFT,2676.958876491724,90448,242125576.46092343
META,2186.4181628645147,72540,158602773.5341919
AMZN,2971.5469978890737,2680,7963745.954342717
AMZN,1590.4135776572473,45780,72809133.58514878
TSLA,2989.5765364165795,62517,186899356.3271553
AMZN,694.6586707058815,48019,33356814.708625723
TSLA,2975.3741627241243,14156,42119396.6475227
AAPL,2108.465297039888,75919,160072576.88597125
AMZN,2407.1445817897907,30693,73882488.64887404
META,1330.1051213190567,19810,26349382.453330513
AMZN,255.07958735233845,36053,9196384.362813858
AMZN,890.8963642999499,36397,32425954.971425276
TSLA,530.0889461040672,7340,3890852.864403853
AMZN,1812.6040646502013,36176,65572764.64278568
GOOGL,477.5789412301263,3679,1757012.9247856347
AAPL,144.93808581522566,15610,2262483.5195756727
MSFT,2587.4243274151404,43531,112633168.39670847
META,2719.7387002639107,95209,258943601.91342667
MSFT,1217.1692681953032,27874,33927376.18167588
TSLA,2203.55218417788,42634,93946243.82023974
META,2867.3091786250898,47316,135669601.09582475
AAPL,2285.336717364813,48320,110427470.18306777
AAPL,1616.742363541255,62491,101031847.04005656
MSFT,229.91100900759196,66264,15234823.100879073
TSLA,1037.4041367481425,54977,57033367.226002626
GOOGL,591.9808197462746,43475,25736366.13846929
AAPL,1255.6922855325754,24241,30439236.69359516
META,2088.0662981287905,98681,206052470.36564717
MSFT,965.5637505765,31223,30147796.984250057
GOOGL,1434.877968794266,65287,93678877.94867125
GOOGL,1508.1996651966872,71127,107273717.58644477
GOOGL,2061.768164040668,94333,194492776.21844834
META,759.9497209927899,58920,44776237.56089518
AMZN,1681.3829221563797,81749,137451372.50336188
